"","id","male","job_number","year","urban","highest_grade","family_income","employer_id","hourly_pay","hours_worked","job_satisfaction","union","cohort","tenure","avg_age_job_year","white","religious","personality_2","personality_4","personality_6","personality_8","personality_10","personality_1","personality_3","personality_5","personality_7","personality_9"
"1837","4550 _97","0",1,2017,"1",17,NA,201702,2.60811199515345,20,1,0,"1997",0.671232876712329,32.6643835616438,"1","1",2,2,2,3,4,7,7,7,7,7
"1838","4568 _97","0",1,2007,"1",18,9.36742958721896,200701,2.78562833574758,NA,0.75,0,"1997",0.663013698630137,25.6684931506849,"1","1",4,4,4,2,3,5,6,5,6,5
"1839","4568 _97","0",2,2007,"1",18,9.36742958721896,200702,2.78562833574758,NA,0.75,0,"1997",0.663013698630137,25.6684931506849,"1","1",4,4,4,2,3,5,6,5,6,5
"1840","4568 _97","0",3,2007,"1",18,9.36742958721896,200703,2.78562833574758,NA,0.75,0,"1997",0.663013698630137,25.6684931506849,"1","1",4,4,4,2,3,5,6,5,6,5
"1841","4570 _97","1",1,2003,"1",12,11.1404259706845,200301,2.77999870041479,20,0.5,1,"1997",1.08493150684932,19.4575342465753,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842","4571 _97","1",1,2002,"0",10,0,200201,0.288931291852213,40,0.5,NA,"1997",0.915068493150685,18.5424657534247,"1","1",5,7,5,5,4,3,6,3,3,3
"1843","4574 _97","1",1,2005,"1",15,9.64625708754018,200501,2.36762348917327,8,0.75,NA,"1997",0.249315068493151,21.8753424657534,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844","4577 _97","1",5,2007,"1",16,10.3132268466169,200703,4.53721249280486,8,1,1,"1997",0.328767123287671,22.8356164383562,"1","1",2,1,4,1,1,5,7,6,5,7
"1845","4583 _97","0",2,2003,"1",15,9.69590972432601,200303,2.38573067408071,17,0.5,1,"1997",0.334246575342466,20.8328767123288,"1","1",5,4,2,5,7,7,7,6,4,5
"1846","4583 _97","0",1,2008,"1",16,10.9026661714888,200601,2.78006073707848,6,1,0,"1997",0.252054794520548,24.8739726027397,"1","1",5,4,2,5,7,7,7,6,4,5
"1847","4591 _97","1",4,2011,"0",13,11.0097630701838,201103,3.04099240495886,40,0,0,"1997",0.413698630136986,29.7931506849315,"1","1",4,1,1,5,2,7,5,6,6,7
"1848","4596 _97","1",1,1997,"0",10,10.9936510840914,9701,2.76631910922619,11,0.5,0,"1997",0,17,"1","1",3,2,5,2,6,6,7,6,6,6
"1849","4597 _97","0",1,2010,"1",15,0,201002,2.23996473101238,4,0.75,0,"1997",0.334246575342466,27.8328767123288,"1","1",3,3,3,2,4,6,6,6,6,6
"1850","4597 _97","0",2,2013,"1",16,10.6009006212431,201302,3.18617079844989,60,1,0,"1997",0.917808219178082,30.541095890411,"1","1",3,3,3,2,4,6,6,6,6,6
"1851","4597 _97","0",1,2015,"1",16,10.7243901015638,201502,3.21473124796264,52,0.75,1,"1997",0.832876712328767,32.5835616438356,"1","1",3,3,3,2,4,6,6,6,6,6
"1852","4597 _97","0",1,2017,"1",16,10.8578637380156,201701,3.04320728757818,50,0.5,0,"1997",2.42191780821918,33.7890410958904,"1","1",3,3,3,2,4,6,6,6,6,6
"1853","4599 _97","0",2,2017,"1",2,12.080515091473,201702,3.09466316339686,40,0.75,1,"1997",1,33.5,"1","1",2,1,2,4,4,5,6,4,6,6
"1854","4601 _97","0",1,2002,"0",16,10.4585501331952,200202,3.39529332027506,40,0.75,1,"1997",0.413698630136986,21.7931506849315,"1","1",4,7,2,3,3,5,5,5,5,3
"1855","4601 _97","0",1,2003,"1",16,11.7240045321834,200302,3.30494342330559,40,1,0,"1997",0.334246575342466,22.8328767123288,"1","1",4,7,2,3,3,5,5,5,5,3
"1856","4606 _97","1",1,2017,"0",10,11.1360623908672,201703,3.59611702603218,45,1,0,"1997",1,33.5,"1","1",2,2,2,4,2,5,6,6,5,6
"1857","4613 _97","1",2,2009,"1",12,11.7306222093272,200902,2.70805020110221,40,0.75,0,"1997",0.336986301369863,28.8315068493151,"0","0",4,1,4,2,4,5,6,4,6,6
"1858","4614 _97","1",1,2011,"1",12,11.3669420090536,201102,3.14062883725721,40,1,1,"1997",0.663013698630137,29.6684931506849,"0","1",3,2,5,1,2,6,6,6,5,5
"1859","4615 _97","1",1,2015,"1",12,11.5621060291141,201502,3.09415578373008,40,0.75,0,"1997",0.917808219178082,32.541095890411,"1","1",3,4,5,2,3,5,6,5,4,5
"1860","4630 _97","0",1,2002,"1",12,11.0207874680334,200203,1.81791442670491,8,0.75,0,"1997",0.249315068493151,17.8753424657534,"1","1",2,1,1,2,2,5,6,6,6,6
"1861","4630 _97","0",3,2003,"1",13,10.7382644952267,200302,2.72870214083307,40,1,0,"1997",0.252054794520548,18.8739726027397,"1","1",2,1,1,2,2,5,6,6,6,6
"1862","4630 _97","0",3,2004,"1",14,11.215071837197,200302,2.74757855923561,40,1,0,"1997",0.252054794520548,19.8739726027397,"1","1",2,1,1,2,2,5,6,6,6,6
"1863","4630 _97","0",3,2005,"1",15,10.3317247309865,200503,2.87582197688143,40,1,0,"1997",0.252054794520548,20.8739726027397,"1","1",2,1,1,2,2,5,6,6,6,6
"1864","4630 _97","0",1,2006,"1",16,10.5486887250266,200503,2.84051018664175,40,1,0,"1997",0.419178082191781,21.7904109589041,"1","1",2,1,1,2,2,5,6,6,6,6
"1865","4630 _97","0",1,2007,"1",16,10.3671982980573,200203,2.97029650989526,40,1,0,"1997",0.832876712328767,22.5835616438356,"1","1",2,1,1,2,2,5,6,6,6,6
"1866","4630 _97","0",2,2007,"1",16,10.3671982980573,200702,2.84380994244587,40,1,0,"1997",0.419178082191781,22.7904109589041,"1","1",2,1,1,2,2,5,6,6,6,6
"1867","4630 _97","0",3,2008,"1",17,10.7162161506938,200802,2.80408738929915,40,1,0,"1997",0.336986301369863,23.8315068493151,"1","1",2,1,1,2,2,5,6,6,6,6
"1868","4630 _97","0",1,2013,"1",18,11.25481513966,200203,3.45969582318975,30,1,0,"1997",1.41917808219178,28.2904109589041,"1","1",2,1,1,2,2,5,6,6,6,6
"1869","4631 _97","1",1,2017,"1",19,11.1642328629158,201702,3.31273040033983,35,1,0,"1997",1.67123287671233,34.1643835616438,"0","1",3,2,3,1,3,5,6,6,6,7
"1870","4633 _97","0",1,2013,"1",12,11.6007623344805,201302,3.12698419515734,32,1,1,"1997",1.25205479452055,29.3739726027397,"0","1",6,6,1,1,1,7,7,5,6,3
"1871","4633 _97","0",1,2017,"1",12,10.7248740222103,201703,3.27638973106881,40,0.75,1,"1997",1.5013698630137,33.2493150684931,"0","1",6,6,1,1,1,7,7,5,6,3
"1872","4635 _97","0",1,2017,"1",15,10.8765555144978,201703,2.66562970744046,8,1,1,"1997",1.67123287671233,33.1643835616438,"1","1",5,2,1,3,2,7,6,7,6,6
"1873","4639 _97","1",1,2015,"1",12,NA,201503,0.4862460047916,56,1,1,"1997",3,30.5,"0","1",NA,5,7,3,2,5,6,5,5,6
"1874","4641 _97","1",1,2000,"1",12,11.7730641778108,200001,2.70805020110221,25,1,1,"1997",0.917808219178082,18.541095890411,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875","4642 _97","1",1,2008,"1",15,10.9331248267007,200803,2.84917932440149,56,1,1,"1997",0.252054794520548,23.8739726027397,"1","1",2,2,3,2,1,6,6,6,6,7
"1876","4642 _97","1",2,2008,"1",15,10.9331248267007,200802,2.88672065628469,40,0.5,1,"1997",0.252054794520548,23.8739726027397,"1","1",2,2,3,2,1,6,6,6,6,7
"1877","4645 _97","1",1,2006,"1",15,9.78988146875773,200601,2.55722731136763,10,0.75,0,"1997",0.832876712328767,22.5835616438356,"1","1",2,3,4,2,2,5,6,6,6,6
"1878","4646 _97","1",1,2008,"1",18,10.3692635077484,200802,4.06558837113537,20,1,1,"1997",0.835616438356164,24.5821917808219,"1","1",1,5,6,6,4,5,7,7,7,7
"1879","4648 _97","0",1,2008,NA,14,NA,200801,NA,40,1,0,"1997",0.750684931506849,23.6246575342466,"1","1",1,6,1,5,1,6,5,7,7,2
"1880","4648 _97","0",1,2009,"0",13,NA,200801,2.55505440969008,40,1,0,"1997",0.413698630136986,24.7931506849315,"1","1",1,6,1,5,1,6,5,7,7,2
"1881","4654 _97","1",1,2004,"1",13,8.33351070898294,200401,2.31893077153013,13,1,0,"1997",0.249315068493151,21.8753424657534,"0","1",3,2,5,2,3,6,6,7,6,6
"1882","4654 _97","1",2,2009,"1",16,10.5023515257749,200902,2.87919845729804,40,0,1,"1997",0.249315068493151,26.8753424657534,"0","1",3,2,5,2,3,6,6,7,6,6
"1883","4654 _97","1",1,2015,"1",16,9.62582181535983,201503,3.01613276131167,35,1,1,"1997",0.671232876712329,32.6643835616438,"0","1",3,2,5,2,3,6,6,7,6,6
"1884","4655 _97","0",1,2000,"1",11,11.0509058782636,200002,0.53062825106217,40,0.5,0,"1997",0.413698630136986,18.7931506849315,"1","0",3,4,1,4,1,6,7,7,5,4
"1885","4656 _97","0",1,2015,"1",12,11.1445538089992,201504,2.53488658209302,28,0.5,1,"1997",0.663013698630137,34.6684931506849,"0","1",3,3,6,1,3,7,7,7,5,5
"1886","4656 _97","0",2,2015,"1",12,11.1445538089992,201503,2.37739567540222,40,0.5,1,"1997",0.665753424657534,34.6671232876712,"0","1",3,3,6,1,3,7,7,7,5,5
"1887","4658 _97","0",1,2013,"1",12,10.1154083638279,201301,2.4428686384411,36,0.5,1,"1997",2.08493150684932,31.9575342465753,"0","1",1,4,1,7,6,6,7,7,1,7
"1888","4662 _97","0",2,2010,"1",16,NA,201002,2.65169852058894,50,0.75,1,"1997",1.16712328767123,25.4164383561644,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1889","4669 _97","1",1,2001,"1",11,NA,200101,2.67414864942653,13,0.75,1,"1997",0.915068493150685,17.5424657534247,"1","1",4,2,1,2,6,5,6,4,3,6
"1890","4670 _97","0",2,2010,"1",12,11.4365950249634,201001,NA,0,1,0,"1997",0.328767123287671,27.8356164383562,"0","1",5,5,3,5,4,3,4,6,7,5
"1891","4671 _97","0",1,2005,"1",16,11.2972663353656,200502,2.84818308916126,40,0.5,1,"1997",0.419178082191781,21.7904109589041,"0","1",2,5,2,2,3,5,5,6,5,6
"1892","4671 _97","0",2,2005,"1",16,11.2972663353656,200501,2.7658410075324,40,0.75,1,"1997",0.243835616438356,21.8780821917808,"0","1",2,5,2,2,3,5,5,6,5,6
"1893","4671 _97","0",1,2006,"1",16,11.4124529833852,200602,2.78036466111222,40,0.75,1,"1997",0.498630136986301,22.7506849315069,"0","1",2,5,2,2,3,5,5,6,5,6
"1894","4684 _97","0",6,2013,"1",15,10.944664918551,201302,2.66653352089928,20,1,0,"1997",3.0027397260274,28.4986301369863,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1895","4686 _97","0",1,2004,NA,15,8.96139171448002,200401,2.67000213346468,20,1,1,"1997",0.252054794520548,21.8739726027397,"0","1",3,3,5,5,3,5,6,6,6,6
"1896","4686 _97","0",1,2006,"0",17,9.94395748508984,200602,2.97975531903085,40,1,1,"1997",0.668493150684932,23.6657534246575,"0","1",3,3,5,5,3,5,6,6,6,6
"1897","4689 _97","0",1,2004,"1",15,10.2725998311785,200401,2.33020026002702,20,0.5,NA,"1997",1.16986301369863,20.4150684931507,"1","1",3,5,2,1,6,3,6,5,4,5
"1898","4689 _97","0",1,2006,"1",16,0,200601,2.3811651931169,20,0.5,0,"1997",0.915068493150685,22.5424657534247,"1","1",3,5,2,1,6,3,6,5,4,5
"1899","4689 _97","0",1,2008,"1",16,7.93773177526011,200801,2.44088509769367,40,0.5,NA,"1997",0.504109589041096,24.7479452054795,"1","1",3,5,2,1,6,3,6,5,4,5
"1900","4689 _97","0",1,2009,"1",16,10.2399955028053,200902,2.58926666511224,40,0.5,1,"1997",0.419178082191781,25.7904109589041,"1","1",3,5,2,1,6,3,6,5,4,5
"1901","4697 _97","0",1,2011,"1",17,11.040855702741,201102,3.04921616682683,40,1,1,"1997",0.586301369863014,26.7068493150685,"1","1",2,2,6,1,5,6,7,7,6,6
"1902","4701 _97","1",1,2004,"1",13,11.9708628388726,200401,2.77508560243837,40,0.5,NA,"1997",0.498630136986301,19.7506849315069,"0","1",NA,2,1,2,2,7,7,7,5,5
"1903","4710 _97","1",1,1999,"1",13,11.6730099335713,199903,1.75702998870696,84,0.25,0,"1997",0.583561643835616,18.7082191780822,"1","1",4,3,1,2,2,7,6,6,6,7
"1904","4710 _97","1",2,2001,"1",13,10.2759472590303,200102,3.72569342723665,4,1,0,"1997",0.671232876712329,20.6643835616438,"1","1",4,3,1,2,2,7,6,6,6,7
"1905","4710 _97","1",2,2006,NA,14,12.058448123931,200603,3.01655398924629,56,1,1,"1997",0.668493150684932,25.6657534246575,"1","1",4,3,1,2,2,7,6,6,6,7
"1906","4711 _97","0",1,2001,"1",14,11.8153348068514,200102,5.26714140741286,14,1,0,"1997",0.252054794520548,18.8739726027397,"1","1",6,2,1,4,1,7,7,6,6,6
"1907","4712 _97","1",1,2001,"1",10,11.5516749132495,200102,2.34660197841082,13,0.5,1,"1997",0.334246575342466,17.8328767123288,"1","1",5,5,2,4,4,7,6,5,4,5
"1908","4715 _97","0",2,2003,"1",12,10.5200506209133,200301,2.13712065326651,5,1,0,"1997",0.416438356164384,20.7917808219178,"0","1",7,7,6,1,1,6,5,7,7,5
"1909","4719 _97","0",1,2007,"1",19,9.72185655724968,200702,3.70618140831218,35,0.75,1,"1997",0.334246575342466,26.8328767123288,"1","1",1,2,6,1,2,6,7,7,7,7
"1910","4720 _97","0",1,2003,"0",13,11.2891692260013,200302,2.8109677351089,40,1,0,"1997",1.24931506849315,19.3753424657534,"1","1",2,4,1,1,2,6,6,7,5,6
"1911","4720 _97","0",1,2005,"1",12,10.4187333927356,200502,2.88278751453786,40,0.75,1,"1997",0.753424657534247,21.6232876712329,"1","1",2,4,1,1,2,6,6,7,5,6
"1912","4720 _97","0",1,2006,"0",13,10.7879573254204,200602,3.01422031166612,40,0.75,1,"1997",1.07671232876712,22.4616438356164,"1","1",2,4,1,1,2,6,6,7,5,6
"1913","4725 _97","0",2,2001,"1",13,9.81437487845823,200102,1.53288078971195,15,1,1,"1997",0.504109589041096,20.7479452054795,"1","1",2,5,4,2,2,4,6,6,7,7
"1914","4730 _97","0",1,2004,"1",17,9.0642735958414,200404,3.12049533648666,45,1,1,"1997",0.334246575342466,22.8328767123288,"1","1",2,5,1,2,2,7,7,6,7,6
"1915","4730 _97","0",1,2010,"0",16,NA,201001,3.54964324851498,9,1,NA,"1997",1.25205479452055,28.3739726027397,"1","1",2,5,1,2,2,7,7,6,7,6
"1916","4731 _97","1",1,1998,"1",11,NA,9801,2.50155069925382,10,1,0,"1997",0.336986301369863,16.8315068493151,"1","1",2,4,6,2,3,3,5,4,5,6
"1917","4736 _97","1",1,2017,"1",17,11.2442744804246,201703,3.70742639140051,50,1,1,"1997",1.16712328767123,32.4164383561644,"1","1",6,1,6,1,1,7,7,7,7,7
"1918","4739 _97","0",1,2008,"1",18,11.2442744804246,200801,3.31984270261932,40,1,1,"1997",1.33972602739726,25.3301369863014,"0","0",2,3,3,2,3,6,7,6,6,5
"1919","4739 _97","0",1,2010,"1",19,9.89814832419052,201001,2.82362041991389,20,0.75,0,"1997",1.16712328767123,27.4164383561644,"0","0",2,3,3,2,3,6,7,6,6,5
"1920","4739 _97","0",3,2017,"1",20,NA,201702,3.52568382511846,20,0,1,"1997",0.747945205479452,34.6260273972603,"0","0",2,3,3,2,3,6,7,6,6,5
"1921","4740 _97","1",1,1998,"1",12,NA,9802,2.14832607396497,8,1,1,"1997",0.328767123287671,17.8356164383562,"0","1",3,3,7,2,2,5,6,7,7,7
"1922","4741 _97","0",1,2002,"1",12,9.83953552604361,200201,2.45556365759113,40,0.5,1,"1997",0.504109589041096,19.7479452054795,"0","1",4,4,5,4,4,4,6,4,6,6
"1923","4742 _97","0",1,2005,"1",10,10.1157351580442,200501,2.89314568477889,20,1,1,"1997",1,23.5,"0","1",5,4,1,5,1,7,6,7,7,6
"1924","4742 _97","0",1,2007,"1",13,11.2158123934558,200703,2.83491777304447,40,1,0,"1997",0.586301369863014,25.7068493150685,"0","1",5,4,1,5,1,7,6,7,7,6
"1925","4743 _97","1",1,2005,"1",12,10.2583959370271,200502,3.73576304001279,40,1,1,"1997",1.16712328767123,22.4164383561644,"0","1",NA,4,6,3,4,5,6,5,6,5
"1926","4743 _97","1",1,2013,"1",12,11.1858231928024,201302,3.66637818876742,40,0.75,1,"1997",0.923287671232877,30.5383561643836,"0","1",NA,4,6,3,4,5,6,5,6,5
"1927","4744 _97","1",1,2001,"0",12,11.6207883470959,200102,2.42245483884443,40,1,1,"1997",0.419178082191781,17.7904109589041,"1","1",5,3,2,2,3,6,6,6,6,6
"1928","4746 _97","1",1,2001,"1",12,11.5333259527279,200102,2.52372664163758,20,1,0,"1997",0.334246575342466,17.8328767123288,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1929","4751 _97","1",1,2001,"1",13,7.2086003379602,200101,2.57642175862377,20,1,0,"1997",0.586301369863014,19.7068493150685,"1","1",2,2,4,3,1,6,6,7,6,6
"1930","4751 _97","1",3,2007,"1",16,9.77286620732769,200703,2.54160199346455,20,0.5,0,"1997",0.915068493150685,25.5424657534247,"1","1",2,2,4,3,1,6,6,7,6,6
"1931","4751 _97","1",2,2008,"1",16,NA,200803,2.98365969231972,40,0.5,1,"1997",0.835616438356164,25.5821917808219,"1","1",2,2,4,3,1,6,6,7,6,6
"1932","4751 _97","1",1,2015,"1",16,10.8297484170476,201502,3.59596889292059,40,1,1,"1997",1.16712328767123,33.4164383561644,"1","1",2,2,4,3,1,6,6,7,6,6
"1933","4753 _97","0",1,2015,"1",16,NA,201502,3.41081762503915,40,0.5,0,"1997",1.25205479452055,32.3739726027397,"1","1",5,2,5,1,1,6,7,7,7,6
"1934","4756 _97","0",1,1997,"1",12,NA,9701,2.13416644136908,40,1,0,"1997",1.58356164383562,15.2082191780822,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1935","4756 _97","0",1,1998,"1",12,NA,9802,1.90264469552858,3,1,0,"1997",0.419178082191781,17.7904109589041,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936","4759 _97","1",1,1998,"1",11,NA,9801,2.24627925678295,12,0.25,0,"1997",0.580821917808219,16.7095890410959,"1","1",4,1,6,3,4,2,4,6,5,5
"1937","4759 _97","1",1,2006,"1",15,8.09361502788115,200602,2.63014631562802,40,1,NA,"1997",0.504109589041096,24.7479452054795,"1","1",4,1,6,3,4,2,4,6,5,5
"1938","4759 _97","1",2,2007,"1",15,10.2836690401098,200602,2.73833365981067,40,1,1,"1997",0.501369863013699,25.7493150684931,"1","1",4,1,6,3,4,2,4,6,5,5
"1939","4759 _97","1",1,2009,"0",15,10.6657474640663,200602,2.78836364135514,40,1,1,"1997",0.586301369863014,27.7068493150685,"1","1",4,1,6,3,4,2,4,6,5,5
"1940","4767 _97","0",1,2006,"1",12,NA,200604,1.63031839001346,27,0.5,0,"1997",0.328767123287671,21.8356164383562,"0","1",4,3,4,2,3,4,5,5,4,4
"1941","4769 _97","1",1,2005,"1",16,12.133507329025,200502,3.54037944579549,40,0.75,1,"1997",0.504109589041096,24.7479452054795,"1","1",6,3,2,2,4,6,6,6,5,6
"1942","4769 _97","1",2,2010,"1",16,11.6041495809013,201002,3.19601653072212,12,0.5,1,"1997",0.252054794520548,29.8739726027397,"1","1",6,3,2,2,4,6,6,6,5,6
"1943","4771 _97","0",1,2004,"1",15,10.1628087299689,200401,2.4748563139345,36,0.25,0,"1997",0.915068493150685,20.5424657534247,"1","0",1,2,3,4,1,7,6,6,7,4
"1944","4777 _97","0",1,1998,"1",11,NA,9801,2.25402490237867,40,1,0,"1997",1.83287671232877,17.0835616438356,"0","1",6,7,5,2,5,6,7,6,7,6
"1945","4780 _97","1",1,2000,"1",12,8.8538082749772,200002,2.83907846350861,18,1,1,"1997",1.0027397260274,19.4986301369863,"0","1",4,4,2,3,4,6,6,5,6,6
"1946","4783 _97","0",1,2006,"1",14,11.2982831753134,200602,2.75267933924541,40,0.5,1,"1997",0.671232876712329,22.6643835616438,"0","1",6,3,1,2,3,5,7,7,6,6
"1947","4783 _97","0",1,2009,"1",14,11.498930794791,200902,3.0521126069901,40,1,1,"1997",0.336986301369863,25.8315068493151,"0","1",6,3,1,2,3,5,7,7,6,6
"1948","4787 _97","1",1,1998,"1",10,NA,9801,1.92861865194525,5,1,0,"1997",0.419178082191781,15.7904109589041,"1","1",4,4,6,2,4,5,6,5,6,5
"1949","4787 _97","1",1,2004,"0",16,NA,200401,2.62466859216316,10,1,0,"1997",0.336986301369863,21.8315068493151,"1","1",4,4,6,2,4,5,6,5,6,5
"1950","4794 _97","1",3,2002,"1",3,10.8247857262208,200202,2.46129678414887,8,0.5,0,"1997",0.328767123287671,20.8356164383562,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1951","4795 _97","0",1,1999,"1",12,NA,199901,2.73436750941958,2,1,0,"1997",0.252054794520548,17.8739726027397,"0","1",1,7,1,3,7,7,4,5,7,1
"1952","4797 _97","0",1,2013,"1",13,11.1163209852943,201302,2.74431141103773,40,0.75,0,"1997",1.33424657534247,28.3328767123288,"1","1",3,5,2,5,1,6,6,7,5,4
"1953","4799 _97","1",1,1998,"0",11,NA,9802,2.20662470184813,40,1,0,"1997",0.336986301369863,16.8315068493151,"1","1",5,3,4,4,7,6,6,5,5,6
"1954","4799 _97","1",2,1999,"1",12,NA,199901,2.33795223683134,40,0.75,0,"1997",0.336986301369863,17.8315068493151,"1","1",5,3,4,4,7,6,6,5,5,6
"1955","4799 _97","1",2,2000,"1",13,10.2148324392252,199901,2.4423470353692,40,0.5,0,"1997",0.419178082191781,19.7904109589041,"1","1",5,3,4,4,7,6,6,5,5,6
"1956","4802 _97","0",1,2008,"1",20,9.03610602536485,200802,2.55766132569691,80,1,1,"1997",0.336986301369863,25.8315068493151,"1","1",2,5,2,1,2,6,7,6,6,3
"1957","4802 _97","0",2,2008,"1",20,9.03610602536485,200801,2.43009841329301,8,0.5,1,"1997",0.331506849315069,25.8342465753425,"1","1",2,5,2,1,2,6,7,6,6,3
"1958","4804 _97","0",1,2001,"0",13,11.6023181710105,200102,2.34660197841082,20,1,0,"1997",0.334246575342466,19.8328767123288,"1","1",2,2,3,1,2,7,7,6,7,6
"1959","4812 _97","0",1,2017,"1",20,11.6241984673797,201702,2.94612177300066,40,0,0,"1997",1.58904109589041,33.2054794520548,"1","1",3,6,6,4,3,5,6,5,6,5
"1960","4814 _97","1",1,2010,"1",19,11.4037075189851,201002,2.75183739507015,10,1,0,"1997",0.249315068493151,26.8753424657534,"1","1",3,2,3,2,5,5,6,5,6,6
"1961","4815 _97","0",2,2005,"1",16,10.6201862070304,200503,3.00667221359233,60,0,0,"1997",0.336986301369863,21.8315068493151,"1","1",4,2,6,3,4,3,5,4,3,5
"1962","4817 _97","1",1,2005,"1",13,8.41781474743596,200501,2.33214389523559,15,1,0,"1997",0.252054794520548,23.8739726027397,"1","1",2,2,6,2,3,2,6,5,5,6
"1963","4817 _97","1",1,2008,"1",14,7.35819375273303,200501,2.35327820730956,15,1,0,"1997",0.750684931506849,26.6246575342466,"1","1",2,2,6,2,3,2,6,5,5,6
"1964","4821 _97","0",3,2007,"1",16,11.0537589020244,200703,2.47395523468383,14,0.75,0,"1997",0.419178082191781,23.7904109589041,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1965","4821 _97","0",2,2011,"0",20,11.8522578930556,201108,2.24325962690923,41,1,0,"1997",0.334246575342466,27.8328767123288,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1966","4821 _97","0",1,2017,"0",20,10.1064692120264,201703,3.11617842662986,35,1,1,"1997",3.08767123287671,32.4561643835616,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1967","4828 _97","0",1,2005,"0",16,NA,200503,2.49815187653802,20,0.75,0,"1997",0.334246575342466,23.8328767123288,"1","1",3,2,5,1,1,5,6,6,5,6
"1968","4828 _97","0",3,2005,"0",16,NA,200501,2.49815187653802,20,0.75,0,"1997",1.41643835616438,23.2917808219178,"1","1",3,2,5,1,1,5,6,6,5,6
"1969","4830 _97","1",1,2003,"1",14,8.26898820950666,200302,2.51041194019636,8,0.75,0,"1997",0.83013698630137,19.5849315068493,"1","1",5,5,3,5,5,5,4,5,4,5
"1970","4830 _97","1",1,2006,"0",16,11.8789925642092,200602,1.49579877894305,40,1,0,"1997",0.501369863013699,22.7493150684931,"1","1",5,5,3,5,5,5,4,5,4,5
"1971","4830 _97","1",1,2007,"0",16,9.96897093964722,200702,2.88842542056548,40,0.5,0,"1997",0.252054794520548,23.8739726027397,"1","1",5,5,3,5,5,5,4,5,4,5
"1972","4830 _97","1",1,2008,"0",16,8.96712165623092,200802,3.57602425669385,9,1,0,"1997",0.334246575342466,24.8328767123288,"1","1",5,5,3,5,5,5,4,5,4,5
"1973","4830 _97","1",1,2009,NA,17,11.8085831475197,200902,2.53217184225511,18,0.75,0,"1997",0.334246575342466,25.8328767123288,"1","1",5,5,3,5,5,5,4,5,4,5
"1974","4832 _97","1",1,2000,"1",11,NA,200001,2.34660197841082,25,0.5,0,"1997",0.336986301369863,16.8315068493151,"1","1",5,4,6,3,1,5,7,7,6,5
"1975","4832 _97","1",2,2004,"1",12,12.041203898549,199901,2.31134659866262,40,0.75,0,"1997",1.16986301369863,20.4150684931507,"1","1",5,4,6,3,1,5,7,7,6,5
"1976","4832 _97","1",2,2015,"1",19,12.0824972414514,201501,2.7173402480093,35,0.25,1,"1997",0.915068493150685,31.5424657534247,"1","1",5,4,6,3,1,5,7,7,6,5
"1977","4833 _97","1",2,2004,"0",16,10.9635149258887,200403,3.07955858359885,16,1,1,"1997",0.334246575342466,23.8328767123288,"1","1",6,3,5,4,3,5,7,6,5,7
"1978","4833 _97","1",2,2017,"1",20,11.7782852384175,201704,3.51641119376249,30,0.75,1,"1997",1.16712328767123,36.4164383561644,"1","1",6,3,5,4,3,5,7,6,5,7
"1979","4834 _97","0",1,2013,"0",12,NA,201302,2.62711487293929,8,0.75,0,"1997",2.0027397260274,31.9986301369863,"1","1",5,5,2,2,1,6,6,6,6,6
"1980","4841 _97","0",1,2000,"0",12,11.4600625182702,200002,2.78006073707848,20,1,1,"1997",0.336986301369863,17.8315068493151,"1","1",6,6,2,5,2,6,7,7,5,6
"1981","4841 _97","0",2,2017,"0",15,11.5715433687919,201702,2.68787470429884,32,1,1,"1997",1.58082191780822,34.2095890410959,"1","1",6,6,2,5,2,6,7,7,5,6
"1982","4845 _97","1",2,2013,"1",16,10.1562287402893,201302,2.80032547721138,25,1,0,"1997",1.25205479452055,31.3739726027397,"1","1",2,5,7,5,5,1,6,6,3,5
"1983","4845 _97","1",1,2015,"1",16,10.6313018250044,201501,3.20207548618985,35,1,0,"1997",2.16712328767123,32.9164383561644,"1","1",2,5,7,5,5,1,6,6,3,5
"1984","4850 _97","0",4,1998,"0",10,9.12410687417825,9801,2.14832607396497,40,1,1,"1997",1.08493150684932,17.4575342465753,"1","1",3,2,6,3,1,7,7,7,7,6
